"id","staticid","updatetime","totime","statesiteid","contribid","description","roadwaydesc","roadwaymilepost","roadwayoffset","roadwayheight","county","state","country","accessdirections","obstructions","landscape","statesystemid"
3230,3175,2013-03-06 19:51:18.205+00,,"CWUT",4,"Shoal Lake Airport ARS",,0,0,0,,"MB","CAN",,,,
3231,3174,2013-03-06 19:51:18.205+00,,"CWUS",4,"Summerland AWRS",,0,0,0,,"BC","CAN",,,,
3232,3173,2013-03-06 19:51:18.205+00,,"CWUR",4,"Truro, N. S.",,0,0,0,,"NS","CAN",,,,
3233,3172,2013-03-06 19:51:18.206+00,,"CWUP",4,"Cape Hooper, N. W. T.",,0,0,0,,"NU","CAN",,,,
3234,3171,2013-03-06 19:51:18.206+00,,"CWUM",4,"Faro, Y. T.",,0,0,0,,"YT","CAN",,,,
3235,3170,2013-03-06 19:51:18.207+00,,"CWUL",4,"Quebec Fcst Office",,0,0,0,,"QC","CAN",,,,
3236,3169,2013-03-06 19:51:18.207+00,,"CWTZ",4,"Toronto Island",,0,0,0,,"ON","CAN",,,,
3237,3168,2013-03-06 19:51:18.208+00,,"CWTY",4,"Trois Rivieres",,0,0,0,,"QC","CAN",,,,
3238,3167,2013-03-06 19:51:18.208+00,,"CWTU",4,"Tukialik Bay, Nfld.",,0,0,0,,"NL","CAN",,,,
3239,3166,2013-03-06 19:51:18.209+00,,"CWTO",4,"Toronto Aes Hq",,0,0,0,,"ON","CAN",,,,
3240,3165,2013-03-06 19:51:18.209+00,,"CWTN",4,"Cap Tourmente",,0,0,0,,"QC","CAN",,,,
3241,3164,2013-03-06 19:51:18.209+00,,"CWTI",4,"Triple Island Light, B. C.",,0,0,0,,"BC","CAN",,,,
3242,3163,2013-03-06 19:51:18.21+00,,"CWTH",4,"Tetsa River",,0,0,0,,"BC","CAN",,,,
3243,3162,2013-03-06 19:51:18.21+00,,"CWTG",4,"Pointe-Des-Monts , Que.",,0,0,0,,"QC","CAN",,,,
3244,3161,2013-03-06 19:51:18.211+00,,"CWTF",4,"Beartooth Island",,0,0,0,,"SK","CAN",,,,
3245,3160,2013-03-06 19:51:18.211+00,,"CWTE",4,"Trout Lake",,0,0,0,,"NT","CAN",,,,
3246,3159,2013-03-06 19:51:18.212+00,,"CWTD",4,"Robertson Lake ARS",,0,0,0,,"NT","CAN",,,,
3247,3158,2013-03-06 19:51:18.212+00,,"CWTC",4,"Ethelda Bay",,0,0,0,,"BC","CAN",,,,
3248,3157,2013-03-06 19:51:18.213+00,,"CWTB",4,"Border, Que.",,0,0,0,,"QC","CAN",,,,
3249,3156,2013-03-06 19:51:18.213+00,,"CWTA",4,"Mc Tavish ARS",,0,0,0,,"QC","CAN",,,,
3250,3155,2013-03-06 19:51:18.214+00,,"CWSZ",4,"Fisher Branch MARS",,0,0,0,,"MB","CAN",,,,
3251,3154,2013-03-06 19:51:18.215+00,,"CWSY",4,"Sachs Harbour, N. W. T.",,0,0,0,,"NT","CAN",,,,
3252,3153,2013-03-06 19:51:18.216+00,,"CWSW",4,"Sparwood / Elk Valley",,0,0,0,,"BC","CAN",,,,
3253,3152,2013-03-06 19:51:18.217+00,,"CWSV",4,"Blue River MARS",,0,0,0,,"BC","CAN",,,,
3254,3151,2013-03-06 19:51:18.218+00,,"CWST",4,"La Pocatiere",,0,0,0,,"QC","CAN",,,,
3255,3150,2013-03-06 19:51:18.219+00,,"CWSS",4,"St. Stephen, N. B.",,0,0,0,,"NB","CAN",,,,
3256,3149,2013-03-06 19:51:18.22+00,,"CWSR",4,"Spiritwood West, Sask",,0,0,0,,"SK","CAN",,,,
3257,3148,2013-03-06 19:51:18.22+00,,"CWSQ",4,"Aulvik National Park",,0,0,0,,"NT","CAN",,,,
3258,3147,2013-03-06 19:51:18.221+00,,"CWSP",4,"Sheringham AWRS",,0,0,0,,"BC","CAN",,,,
3259,3146,2013-03-06 19:51:18.221+00,,"CWSO",4,"Exeter Radar Site",,0,0,0,,"ON","CAN",,,,
3260,3145,2013-03-06 19:51:18.222+00,,"CWSL",4,"Salmon Arm AWRS",,0,0,0,,"BC","CAN",,,,
3261,3144,2013-03-06 19:51:18.222+00,,"CWSK",4,"Squamish Airport, B. C",,0,0,0,,"BC","CAN",,,,
3262,3143,2013-03-06 19:51:18.223+00,,"CWSI",4,"Simcoe, Ont.",,0,0,0,,"ON","CAN",,,,
3263,3142,2013-03-06 19:51:18.223+00,,"CWSH",4,"Sousa Crk Avt",,0,0,0,,"AB","CAN",,,,
3264,3141,2013-03-06 19:51:18.223+00,,"CWSG",4,"Cap Chat CS, Que.",,0,0,0,,"QC","CAN",,,,
3265,3140,2013-03-06 19:51:18.224+00,,"CWSF",4,"Cap Madeleine MAPS",,0,0,0,,"QC","CAN",,,,
3266,3139,2013-03-06 19:51:18.224+00,,"CWSE",4,"Edmonton Stony Plain Alta.",,0,0,0,,"AB","CAN",,,,
3267,3138,2013-03-06 19:51:18.225+00,,"CWSD",4,"Summerside AWRS",,0,0,0,,"PE","CAN",,,,
3268,3137,2013-03-06 19:51:18.225+00,,"CWSA",4,"Sable Island, N. S.",,0,0,0,,"NS","CAN",,,,
3269,3136,2013-03-06 19:51:18.226+00,,"CWRZ",4,"Cap D'Espoir , Que.",,0,0,0,,"QC","CAN",,,,
3270,3135,2013-03-06 19:51:18.226+00,,"CWRY",4,"Milk River",,0,0,0,,"AB","CAN",,,,
3271,3134,2013-03-06 19:51:18.227+00,,"CWRX",4,"Rowley Island, N. W. T.",,0,0,0,,"NU","CAN",,,,
3272,3133,2013-03-06 19:51:18.227+00,,"CWRW",4,"Fourchu Head MAPS",,0,0,0,,"NS","CAN",,,,
3273,3132,2013-03-06 19:51:18.227+00,,"CWRV",4,"Camrose",,0,0,0,,"AB","CAN",,,,
3274,3131,2013-03-06 19:51:18.228+00,,"CWRU",4,"Solander Island MAPS",,0,0,0,,"BC","CAN",,,,
3275,3130,2013-03-06 19:51:18.228+00,,"CWRT",4,"Crowsnest",,0,0,0,,"AB","CAN",,,,
3276,3129,2013-03-06 19:51:18.229+00,,"CWRQ",4,"Trois Rivieres",,0,0,0,,"NU","CAN",,,,
3277,3128,2013-03-06 19:51:18.229+00,,"CWRP",4,"Nicholson Peninsul",,0,0,0,,"NT","CAN",,,,
3278,3127,2013-03-06 19:51:18.23+00,,"CWRO",4,"Rose Spit MAPS",,0,0,0,,"BC","CAN",,,,
3279,3126,2013-03-06 19:51:18.23+00,,"CWRN",4,"Hart Island MAPS",,0,0,0,,"NS","CAN",,,,
3280,3125,2013-03-06 19:51:18.231+00,,"CWRM",4,"Rocky House MARS",,0,0,0,,"AB","CAN",,,,
3281,3124,2013-03-06 19:51:18.231+00,,"CWRK",4,"Bancroft AWRS",,0,0,0,,"ON","CAN",,,,
3282,3123,2013-03-06 19:51:18.232+00,,"CWRJ",4,"Rosetown East, Sask",,0,0,0,,"SK","CAN",,,,
3283,3122,2013-03-06 19:51:18.232+00,,"CWRH",4,"Resolution Island, N. W. T.",,0,0,0,,"NU","CAN",,,,
3284,3121,2013-03-06 19:51:18.232+00,,"CWRF",4,"Pelly Bay 1",,0,0,0,,"NU","CAN",,,,
3285,3120,2013-03-06 19:51:18.233+00,,"CWRD",4,"Red Earth",,0,0,0,,"AB","CAN",,,,
3286,3119,2013-03-06 19:51:18.233+00,,"CWRA",4,"Cape Race, Nfld",,0,0,0,,"NL","CAN",,,,
3287,3118,2013-03-06 19:51:18.234+00,,"CWQZ",4,"Quesnel AWRS",,0,0,0,,"QC","CAN",,,,
3288,3117,2013-03-06 19:51:18.234+00,,"CWQY",4,"Hanbury River ARS",,0,0,0,,"NT","CAN",,,,
3289,3116,2013-03-06 19:51:18.235+00,,"CWQW",4,"Cape Whittle",,0,0,0,,"QC","CAN",,,,
3290,3115,2013-03-06 19:51:18.235+00,,"CWQV",4,"Puinte Claveau",,0,0,0,,"QC","CAN",,,,
3291,3114,2013-03-06 19:51:18.235+00,,"CWQS",4,"Kindakun Rocks, B. C.",,0,0,0,,"BC","CAN",,,,
3292,3113,2013-03-06 19:51:18.236+00,,"CWQR",4,"Ile Aux Perroquets, Que.",,0,0,0,,"QC","CAN",,,,
3293,3112,2013-03-06 19:51:18.236+00,,"CWQQ",4,"Lacombe Cda",,0,0,0,,"AB","CAN",,,,
3294,3111,2013-03-06 19:51:18.237+00,,"CWQP",4,"Point Petre , Ont.",,0,0,0,,"ON","CAN",,,,
3295,3110,2013-03-06 19:51:18.237+00,,"CWQO",4,"Ile Bicquette, Que.",,0,0,0,,"QC","CAN",,,,
3296,3109,2013-03-06 19:51:18.238+00,,"CWQM",4,"Cap Rouge",,0,0,0,,"QC","CAN",,,,
3297,3108,2013-03-06 19:51:18.238+00,,"CWQL",4,"Lethbridge ARS",,0,0,0,,"AB","CAN",,,,
3298,3107,2013-03-06 19:51:18.239+00,,"CWQK",4,"Race Rocks AWRS",,0,0,0,,"BC","CAN",,,,
3299,3106,2013-03-06 19:51:18.239+00,,"CWQJ",4,"Sedco 710",,0,0,0,,"NU","CAN",,,,
3300,3105,2013-03-06 19:51:18.239+00,,"CWQH",4,"Lennoxville",,0,0,0,,"QC","CAN",,,,
3301,3104,2013-03-06 19:51:18.24+00,,"CWQG",4,"Valcartier",,0,0,0,,"QC","CAN",,,,
3302,3103,2013-03-06 19:51:18.24+00,,"CWQF",4,"Rabbit Kettle ARS",,0,0,0,,"NT","CAN",,,,
3303,3102,2013-03-06 19:51:18.241+00,,"CWQE",4,"Toronto Headland",,0,0,0,,"ON","CAN",,,,
3304,3101,2013-03-06 19:51:18.241+00,,"CWQC",4,"Port Alberni, B. C.",,0,0,0,,"BC","CAN",,,,
3305,3100,2013-03-06 19:51:18.242+00,,"CWPZ",4,"Burns Lake CS , B. C.",,0,0,0,,"BC","CAN",,,,
3306,3099,2013-03-06 19:51:18.242+00,,"CWPY",4,"Fort Chipewyan ARS",,0,0,0,,"AB","CAN",,,,
3307,3098,2013-03-06 19:51:18.243+00,,"CWPX",4,"Cape Peel West, N. W. T.",,0,0,0,,"NU","CAN",,,,
3308,3097,2013-03-06 19:51:18.243+00,,"CWPU",4,"Puntzi Mountain, B. C.",,0,0,0,,"BC","CAN",,,,
3309,3096,2013-03-06 19:51:18.243+00,,"CWPS",4,"Long Point MAPS",,0,0,0,,"ON","CAN",,,,
3310,3095,2013-03-06 19:51:18.244+00,,"CWPR",4,"Princeton AWRS",,0,0,0,,"BC","CAN",,,,
3311,3094,2013-03-06 19:51:18.244+00,,"CWPQ",4,"Montreal-Est",,0,0,0,,"QC","CAN",,,,
3312,3093,2013-03-06 19:51:18.245+00,,"CWPO",4,"Pilot Mound, Man.",,0,0,0,,"MB","CAN",,,,
3313,3092,2013-03-06 19:51:18.245+00,,"CWPL",4,"Pickle Lake, Ont.",,0,0,0,,"ON","CAN",,,,
3314,3091,2013-03-06 19:51:18.246+00,,"CWPK",4,"Parent, Que.",,0,0,0,,"QC","CAN",,,,
3315,3090,2013-03-06 19:51:18.246+00,,"CWPJ",4,"Point Escuminac MAPS",,0,0,0,,"NB","CAN",,,,
3316,3089,2013-03-06 19:51:18.246+00,,"CWPI",4,"Pine Island MAPS",,0,0,0,,"BC","CAN",,,,
3317,3088,2013-03-06 19:51:18.247+00,,"CWPH",4,"Inukjuak, Que",,0,0,0,,"QC","CAN",,,,
3396,3009,2013-03-06 19:51:18.282+00,,"CWKO",4,"Rockglen, Sask.",,0,0,0,,"SK","CAN",,,,
3318,3087,2013-03-06 19:51:18.247+00,,"CWPF",4,"Esquimalt Harbour, B. C.",,0,0,0,,"BC","CAN",,,,
3319,3086,2013-03-06 19:51:18.248+00,,"CWPE",4,"Point Lepreau, N. B.",,0,0,0,,"NB","CAN",,,,
3320,3085,2013-03-06 19:51:18.248+00,,"CWPD",4,"Parc Des Laurentid",,0,0,0,,"ON","CAN",,,,
3321,3084,2013-03-06 19:51:18.249+00,,"CWPC",4,"Port Colborne ARS",,0,0,0,,"ON","CAN",,,,
3322,3083,2013-03-06 19:51:18.249+00,,"CWPB",4,"Beausoleil Island ARS",,0,0,0,,"ON","CAN",,,,
3323,3082,2013-03-06 19:51:18.25+00,,"CWPA",4,"Henderickson AWRS",,0,0,0,,"AB","CAN",,,,
3324,3081,2013-03-06 19:51:18.25+00,,"CWOY",4,"Wynyard MARS",,0,0,0,,"SK","CAN",,,,
3325,3080,2013-03-06 19:51:18.25+00,,"CWOU",4,"Primrose Lake 2",,0,0,0,,"AB","CAN",,,,
3326,3079,2013-03-06 19:51:18.251+00,,"CWON",4,"Dawson AWRS",,0,0,0,,"YT","CAN",,,,
3327,3078,2013-03-06 19:51:18.251+00,,"CWOL",4,"Sable Island Man",,0,0,0,,"NU","CAN",,,,
3328,3077,2013-03-06 19:51:18.252+00,,"CWOK",4,"Elbow MARS",,0,0,0,,"SK","CAN",,,,
3329,3076,2013-03-06 19:51:18.252+00,,"CWOI",4,"Ivvavik Park AWRS",,0,0,0,,"YT","CAN",,,,
3330,3075,2013-03-06 19:51:18.253+00,,"CWOH",4,"Ste Agathe Des Mont",,0,0,0,,"QC","CAN",,,,
3331,3074,2013-03-06 19:51:18.253+00,,"CWOE",4,"Onefour AWRS",,0,0,0,,"AB","CAN",,,,
3332,3073,2013-03-06 19:51:18.254+00,,"CWOD",4,"Normandin",,0,0,0,,"QC","CAN",,,,
3333,3072,2013-03-06 19:51:18.254+00,,"CWOC",4,"New Carlisle1",,0,0,0,,"QC","CAN",,,,
3334,3071,2013-03-06 19:51:18.254+00,,"CWOB",4,"Brevoort Island",,0,0,0,,"NU","CAN",,,,
3335,3070,2013-03-06 19:51:18.255+00,,"CWOA",4,"Camsell River, N. W. T.",,0,0,0,,"QC","CAN",,,,
3336,3069,2013-03-06 19:51:18.255+00,,"CWNZ",4,"Nagagami, Ont.",,0,0,0,,"ON","CAN",,,,
3337,3068,2013-03-06 19:51:18.256+00,,"CWNX",4,"Nechako River",,0,0,0,,"BC","CAN",,,,
3338,3067,2013-03-06 19:51:18.256+00,,"CWNW",4,"Haldane River AWRS",,0,0,0,,"NT","CAN",,,,
3339,3066,2013-03-06 19:51:18.257+00,,"CWNT",4,"Turtle Mountain",,0,0,0,,"AB","CAN",,,,
3340,3065,2013-03-06 19:51:18.257+00,,"CWNR",4,"Nakiska Ridgetop",,0,0,0,,"AB","CAN",,,,
3341,3064,2013-03-06 19:51:18.258+00,,"CWNQ",4,"Nicolet AWRS",,0,0,0,,"QC","CAN",,,,
3342,3063,2013-03-06 19:51:18.258+00,,"CWNP",4,"Nakusp AWRS",,0,0,0,,"BC","CAN",,,,
3343,3062,2013-03-06 19:51:18.258+00,,"CWNO",4,"Satah River AWRS",,0,0,0,,"NT","CAN",,,,
3344,3061,2013-03-06 19:51:18.259+00,,"CWNM",4,"Nelson AWRS",,0,0,0,,"BC","CAN",,,,
3345,3060,2013-03-06 19:51:18.259+00,,"CWNL",4,"Great Duck Island",,0,0,0,,"ON","CAN",,,,
3346,3059,2013-03-06 19:51:18.26+00,,"CWNK",4,"Carman U Of M",,0,0,0,,"MB","CAN",,,,
3347,3058,2013-03-06 19:51:18.26+00,,"CWNJ",4,"Green Island Light Station - Heliport, B. C.",,0,0,0,,"BC","CAN",,,,
3348,3057,2013-03-06 19:51:18.261+00,,"CWNI",4,"Nipterk Base",,0,0,0,,"NU","CAN",,,,
3349,3056,2013-03-06 19:51:18.261+00,,"CWNH",4,"Riviere Du Loup, Que.",,0,0,0,,"QC","CAN",,,,
3350,3055,2013-03-06 19:51:18.262+00,,"CWNE",4,"North Point, Prince Edward Island",,0,0,0,,"PE","CAN",,,,
3351,3054,2013-03-06 19:51:18.262+00,,"CWND",4,"Pelly Island AWRS",,0,0,0,,"NT","CAN",,,,
3352,3053,2013-03-06 19:51:18.263+00,,"CWNC",4,"Cobourg, Ont.",,0,0,0,,"ON","CAN",,,,
3353,3052,2013-03-06 19:51:18.263+00,,"CWNB",4,"S. E. Shoal MAPS",,0,0,0,,"ON","CAN",,,,
3354,3051,2013-03-06 19:51:18.263+00,,"CWMZ",4,"Western Island MAPS",,0,0,0,,"ON","CAN",,,,
3355,3050,2013-03-06 19:51:18.264+00,,"CWMX",4,"Mildred Lake",,0,0,0,,"AB","CAN",,,,
3356,3049,2013-03-06 19:51:18.264+00,,"CWMW",4,"Maniwaki, Que.",,0,0,0,,"QC","CAN",,,,
3357,3048,2013-03-06 19:51:18.265+00,,"CWMV",4,"St Charles Creek",,0,0,0,,"NU","CAN",,,,
3358,3047,2013-03-06 19:51:18.265+00,,"CWMU",4,"Rampart River AWRS",,0,0,0,,"NT","CAN",,,,
3359,3046,2013-03-06 19:51:18.266+00,,"CWMT",4,"Lac La Martre",,0,0,0,,"NT","CAN",,,,
3360,3045,2013-03-06 19:51:18.266+00,,"CWMS",4,"Mcinnes Island, B. C.",,0,0,0,,"BC","CAN",,,,
3361,3044,2013-03-06 19:51:18.266+00,,"CWMR",4,"Merry Island",,0,0,0,,"BC","CAN",,,,
3362,3043,2013-03-06 19:51:18.267+00,,"CWMQ",4,"Maplecreek AWRS",,0,0,0,,"SK","CAN",,,,
3363,3042,2013-03-06 19:51:18.267+00,,"CWMP",4,"Powder Lake",,0,0,0,,"NT","CAN",,,,
3364,3041,2013-03-06 19:51:18.268+00,,"CWMN",4,"Mcgill Radar Site",,0,0,0,,"QC","CAN",,,,
3365,3040,2013-03-06 19:51:18.268+00,,"CWMM",4,"P. Meadows Coastal Station AWRS",,0,0,0,,"BC","CAN",,,,
3366,3039,2013-03-06 19:51:18.269+00,,"CWMJ",4,"Maniwaki",,0,0,0,,"QC","CAN",,,,
3367,3038,2013-03-06 19:51:18.269+00,,"CWMI",4,"Miscou Island, N. B.",,0,0,0,,"NB","CAN",,,,
3368,3037,2013-03-06 19:51:18.27+00,,"CWMH",4,"Mary's Harbour, Nfld.",,0,0,0,,"NL","CAN",,,,
3369,3036,2013-03-06 19:51:18.27+00,,"CWME",4,"Cathedral Point MAPS",,0,0,0,,"BC","CAN",,,,
3370,3035,2013-03-06 19:51:18.27+00,,"CWMD",4,"Mould Bay Camp",,0,0,0,,"NT","CAN",,,,
3371,3034,2013-03-06 19:51:18.271+00,,"CWMA",4,"Masset A",,0,0,0,,"BC","CAN",,,,
3372,3033,2013-03-06 19:51:18.271+00,,"CWLZ",4,"Candle Lake",,0,0,0,,"SK","CAN",,,,
3373,3032,2013-03-06 19:51:18.272+00,,"CWLY",4,"Lytton, B. C.",,0,0,0,,"BC","CAN",,,,
3374,3031,2013-03-06 19:51:18.272+00,,"CWLX",4,"Longstaff Bluff, N. W. T.",,0,0,0,,"NU","CAN",,,,
3375,3030,2013-03-06 19:51:18.273+00,,"CWLV",4,"Waskesiu Lake ARS",,0,0,0,,"SK","CAN",,,,
3376,3029,2013-03-06 19:51:18.273+00,,"CWLU",4,"Lauzon, Que.",,0,0,0,,"QC","CAN",,,,
3377,3028,2013-03-06 19:51:18.273+00,,"CWLT",4,"Alert, N. W. T.",,0,0,0,,"NU","CAN",,,,
3378,3027,2013-03-06 19:51:18.274+00,,"CWLS",4,"Mount Forest, Ont.",,0,0,0,,"ON","CAN",,,,
3379,3026,2013-03-06 19:51:18.274+00,,"CWLQ",4,"Nipissing",,0,0,0,,"ON","CAN",,,,
3380,3025,2013-03-06 19:51:18.275+00,,"CWLP",4,"Herbert Island MAPS",,0,0,0,,"BC","CAN",,,,
3381,3024,2013-03-06 19:51:18.275+00,,"CWLO",4,"Shilo",,0,0,0,,"MB","CAN",,,,
3382,3023,2013-03-06 19:51:18.276+00,,"CWLM",4,"Victoria AWRS",,0,0,0,,"BC","CAN",,,,
3383,3022,2013-03-06 19:51:18.276+00,,"CWLI",4,"Liverpool Bay",,0,0,0,,"NT","CAN",,,,
3384,3021,2013-03-06 19:51:18.276+00,,"CWLG",4,"Little Chicago",,0,0,0,,"NL","CAN",,,,
3385,3020,2013-03-06 19:51:18.277+00,,"CWLF",4,"Lansdowne House",,0,0,0,,"ON","CAN",,,,
3386,3019,2013-03-06 19:51:18.277+00,,"CWLE",4,"Lucky Lake AWRS",,0,0,0,,"SK","CAN",,,,
3387,3018,2013-03-06 19:51:18.278+00,,"CWLC",4,"Lucy Island, B. C.",,0,0,0,,"BC","CAN",,,,
3388,3017,2013-03-06 19:51:18.278+00,,"CWLB",4,"Lac La Biche, Alta.",,0,0,0,,"AB","CAN",,,,
3389,3016,2013-03-06 19:51:18.279+00,,"CWLA",4,"Langara, B. C.",,0,0,0,,"BC","CAN",,,,
3390,3015,2013-03-06 19:51:18.279+00,,"CWKX",4,"Dease Lake Coastal Station",,0,0,0,,"BC","CAN",,,,
3391,3014,2013-03-06 19:51:18.279+00,,"CWKW",4,"Cape Kakkiviak",,0,0,0,,"NL","CAN",,,,
3392,3013,2013-03-06 19:51:18.28+00,,"CWKV",4,"Hope Slide",,0,0,0,,"BC","CAN",,,,
3393,3012,2013-03-06 19:51:18.28+00,,"CWKU",4,"Whiskey ARS",,0,0,0,,"NU","CAN",,,,
3394,3011,2013-03-06 19:51:18.281+00,,"CWKS",4,"Sikanni Chief, B. C.",,0,0,0,,"BC","CAN",,,,
3395,3010,2013-03-06 19:51:18.281+00,,"CWKR",4,"King Radar Site",,0,0,0,,"ON","CAN",,,,
3397,3008,2013-03-06 19:51:18.282+00,,"CWKM",4,"Komakuk Beach, Y. T.",,0,0,0,,"YT","CAN",,,,
3398,3007,2013-03-06 19:51:18.283+00,,"CWKK",4,"Katatota Island",,0,0,0,,"ON","CAN",,,,
3399,3006,2013-03-06 19:51:18.283+00,,"CWKI",4,"Kitimat",,0,0,0,,"BC","CAN",,,,
3400,3005,2013-03-06 19:51:18.283+00,,"CWKH",4,"Malahat AWRS",,0,0,0,,"BC","CAN",,,,
3401,3004,2013-03-06 19:51:18.284+00,,"CWKG",4,"Kejimkujik 1, N. S.",,0,0,0,,"NJ","CAN",,,,
3402,3003,2013-03-06 19:51:18.284+00,,"CWKE",4,"Pelly Bay",,0,0,0,,"NT","CAN",,,,
3403,3002,2013-03-06 19:51:18.285+00,,"CWKD",4,"Bonnard 1, Que.",,0,0,0,,"QC","CAN",,,,
3404,3001,2013-03-06 19:51:18.285+00,,"CWJZ",4,"Dubawnt Lake MAPS",,0,0,0,,"NT","CAN",,,,
3405,3000,2013-03-06 19:51:18.286+00,,"CWJY",4,"Yathkyed Lake MAPS",,0,0,0,,"NT","CAN",,,,
3406,2999,2013-03-06 19:51:18.287+00,,"CWJX",4,"Leader Airport AWRS",,0,0,0,,"SK","CAN",,,,
3407,2998,2013-03-06 19:51:18.288+00,,"CWJW",4,"Jasper Warden ARS",,0,0,0,,"AB","CAN",,,,
3408,2997,2013-03-06 19:51:18.289+00,,"CWJV",4,"Vernon, B. C.",,0,0,0,,"BC","CAN",,,,
3409,2996,2013-03-06 19:51:18.29+00,,"CWJU",4,"Langara, B. C.",,0,0,0,,"BC","CAN",,,,
3410,2995,2013-03-06 19:51:18.291+00,,"CWJT",4,"St Jovite AWRS",,0,0,0,,"QC","CAN",,,,
3411,2994,2013-03-06 19:51:18.292+00,,"CWJR",4,"Creston AWRS",,0,0,0,,"BC","CAN",,,,
3412,2993,2013-03-06 19:51:18.293+00,,"CWJP",4,"Porter Lake",,0,0,0,,"NT","CAN",,,,
3413,2992,2013-03-06 19:51:18.294+00,,"CWJO",4,"Jonquiere ARS",,0,0,0,,"QC","CAN",,,,
3414,2991,2013-03-06 19:51:18.295+00,,"CWJN",4,"Herschel Island AWRS",,0,0,0,,"YT","CAN",,,,
3415,2990,2013-03-06 19:51:18.296+00,,"CWJM",4,"Upper Rideau Lake",,0,0,0,,"ON","CAN",,,,
3416,2989,2013-03-06 19:51:18.297+00,,"CWJI",4,"Assiniboia Airport ARS",,0,0,0,,"SK","CAN",,,,
3417,2988,2013-03-06 19:51:18.298+00,,"CWJH",4,"Southend AWRS",,0,0,0,,"SK","CAN",,,,
3418,2987,2013-03-06 19:51:18.299+00,,"CWJG",4,"Ivory Island Light",,0,0,0,,"BC","CAN",,,,
3419,2986,2013-03-06 19:51:18.3+00,,"CWJD",4,"Grand Rapids, Man.",,0,0,0,,"MB","CAN",,,,
3420,2985,2013-03-06 19:51:18.3+00,,"CWJC",4,"Ennadai Lake MAPS",,0,0,0,,"NU","CAN",,,,
3421,2984,2013-03-06 19:51:18.301+00,,"CWJB",4,"Ste Foy CS , Que.",,0,0,0,,"QC","CAN",,,,
3422,2983,2013-03-06 19:51:18.301+00,,"CWJA",4,"Jasper, Alta.",,0,0,0,,"AB","CAN",,,,
3423,2982,2013-03-06 19:51:18.301+00,,"CWIZ",4,"L'Acadie",,0,0,0,,"QC","CAN",,,,
3424,2981,2013-03-06 19:51:18.302+00,,"CWIY",4,"St Leonard AWRS",,0,0,0,,"NB","CAN",,,,
3425,2980,2013-03-06 19:51:18.302+00,,"CWIX",4,"Mistook ARS",,0,0,0,,"QC","CAN",,,,
3426,2979,2013-03-06 19:51:18.303+00,,"CWIW",4,"Watrous East ARS",,0,0,0,,"SK","CAN",,,,
3427,2978,2013-03-06 19:51:18.303+00,,"CWIU",4,"Saint Gedeon, Que.",,0,0,0,,"QC","CAN",,,,
3428,2977,2013-03-06 19:51:18.304+00,,"CWIT",4,"Saint Clothilde ARS",,0,0,0,,"QC","CAN",,,,
3429,2976,2013-03-06 19:51:18.304+00,,"CWIS",4,"Charlevoix CS , Que.",,0,0,0,,"QC","CAN",,,,
3430,2975,2013-03-06 19:51:18.304+00,,"CWIR",4,"Victoria Marine",,0,0,0,,"BC","CAN",,,,
3431,2974,2013-03-06 19:51:18.305+00,,"CWIQ",4,"Primrose Lake",,0,0,0,,"AB","CAN",,,,
3432,2973,2013-03-06 19:51:18.305+00,,"CWIP",4,"Pointe Noire , Que.",,0,0,0,,"QC","CAN",,,,
3433,2972,2013-03-06 19:51:18.306+00,,"CWIO",4,"Iskut River",,0,0,0,,"BC","CAN",,,,
3434,2971,2013-03-06 19:51:18.306+00,,"CWIM",4,"Upsala Radar Site",,0,0,0,,"ON","CAN",,,,
3435,2970,2013-03-06 19:51:18.307+00,,"CWIL",4,"Hat Island, N. W. T.",,0,0,0,,"NU","CAN",,,,
3436,2969,2013-03-06 19:51:18.307+00,,"CWIK",4,"Broadview, Sask.",,0,0,0,,"SK","CAN",,,,
3437,2968,2013-03-06 19:51:18.308+00,,"CWIJ",4,"Lupin, N. W. T.",,0,0,0,,"NU","CAN",,,,
3438,2967,2013-03-06 19:51:18.308+00,,"CWII",4,"Victoria Beach",,0,0,0,,"MB","CAN",,,,
3439,2966,2013-03-06 19:51:18.308+00,,"CWIG",4,"Ile Aux Grues, Que.",,0,0,0,,"QC","CAN",,,,
3440,2965,2013-03-06 19:51:18.309+00,,"CWIF",4,"Quatsino Light Station",,0,0,0,,"BC","CAN",,,,
3441,2964,2013-03-06 19:51:18.309+00,,"CWIE",4,"Indian River",,0,0,0,,"NT","CAN",,,,
3442,2963,2013-03-06 19:51:18.31+00,,"CWID",4,"Fort Providence",,0,0,0,,"NT","CAN",,,,
3443,2962,2013-03-06 19:51:18.31+00,,"CWIC",4,"Isachsen MAPS",,0,0,0,,"NU","CAN",,,,
3444,2961,2013-03-06 19:51:18.311+00,,"CWIA",4,"Saint Henri , Que.",,0,0,0,,"QC","CAN",,,,
3445,2960,2013-03-06 19:51:18.311+00,,"CWHY",4,"Mont-Orford",,0,0,0,,"QC","CAN",,,,
3446,2959,2013-03-06 19:51:18.311+00,,"CWHW",4,"Comfort Cove, Nfld.",,0,0,0,,"NL","CAN",,,,
3447,2958,2013-03-06 19:51:18.312+00,,"CWHV",4,"Beauceville",,0,0,0,,"QC","CAN",,,,
3448,2957,2013-03-06 19:51:18.312+00,,"CWHU",4,"Star Brook",,0,0,0,,"NL","CAN",,,,
